ApplicantID,JobID,Rating
13956,213815,5
13959,221890,5
13960,221890,5
13964,221890,5
13968,221890,5
13969,221889,5
13970,221890,5
13978,148077,5
13983,221890,5
13985,221890,5
13986,221890,5
13987,204532,5
13991,221890,5
13992,194635,5
13992,221890,5
13995,134618,5
13995,147173,5
13995,187999,5
13995,221890,5
14007,213823,5
14009,221890,5
14014,221890,5
14015,160343,5
14017,221890,5
14018,221890,5
14018,222854,5
14020,221890,5
14023,221890,5
14025,213821,5
14027,221890,5
14030,226659,5
14033,193510,5
14043,198225,5
14048,71405,5
14048,135624,5
14048,135745,5
14048,137541,5
14048,142176,5
14048,147580,5
14048,148293,5
14048,226174,5
14050,221890,5
14051,220742,5
14051,224472,5
14055,71405,5
14055,174005,5
14058,190854,5
14063,148722,5
14063,211136,5
14068,204212,5
14072,134288,5
14092,148970,5
14092,181600,5
14092,186138,5
14099,186464,5
14103,227061,5
14109,197886,5
14111,221223,5
14112,221890,5
14114,221225,5
14120,144170,5
14126,221890,5
14132,189544,5
14132,197321,5
14132,208858,5
14134,213931,5
14134,227061,5
14135,185884,5
14135,213823,5
14135,227061,5
14136,71405,5
14136,92329,5
14136,142693,5
14136,177556,5
14136,177558,5
14136,181610,5
14136,184664,5
14136,185036,5
14136,187478,5
14136,187558,5
14136,193184,5
14136,204889,5
14136,206485,5
14136,209781,5
14136,217932,5
14159,231267,5
14162,135745,5
14162,196067,5
14165,215874,5
14168,210707,5
14173,231297,5
14174,231297,5
14176,60715,5
14181,231297,5
14185,231297,5
14188,231297,5
14192,231297,5
14193,231297,5
14197,231297,5
14199,231297,5
14203,231297,5
14204,231297,5
14207,231297,5
14211,231297,5
14212,231297,5
14219,192902,5
14219,222982,5
14220,231297,5
14225,213833,5
14230,231297,5
14235,231297,5
14237,231297,5
14242,231297,5
14243,231297,5
14245,231297,5
14246,231297,5
14254,221890,5
14256,231297,5
14257,231297,5
14273,131113,5
14289,213810,5
14291,232032,5
14294,210736,5
14295,148970,5
14300,220742,5
14302,211669,5
14308,145072,5
14309,221890,5
14310,144723,5
14310,146523,5
14310,206724,5
14322,205878,5
14323,205396,5
14327,219301,5
14328,148970,5
14328,201389,5
14339,175568,5
14348,145867,5
14348,196513,5
14354,231297,5
14359,217422,5
14360,268,5
14360,172779,5
14364,148253,5
14367,215844,5
14368,231297,5
14373,143991,5
14395,225271,5
14408,213812,5
14415,234208,5
14422,214178,5
14422,227590,5
14422,235787,5
14424,146335,5
14425,214346,5
14439,232704,5
14442,240353,5
14456,141973,5
14464,203319,5
14466,150135,5
14467,204212,5
14472,131164,5
14472,144553,5
14472,145351,5
14472,146324,5
14472,146340,5
14472,214869,5
14472,230524,5
14487,238213,5
14491,144853,5
14491,145043,5
14491,213833,5
14491,221890,5
14492,136630,5
14496,131113,5
14520,235787,5
14526,246583,5
14530,243043,5
14540,221889,5
14545,255393,5
14616,290296,5
42,76916,1
42,85514,3
42,153197,3
96,376,4
96,488,1
153,577,4
153,66374,3
153,69236,2
153,81862,3
153,81866,3
153,81886,3
153,85896,1
153,85930,3
153,85958,2
153,92435,4
153,96526,4
153,105305,3
153,111522,2
153,113245,2
153,116680,2
153,118583,2
153,118608,4
153,118624,4
153,118631,2
153,118958,2
153,118967,3
153,118988,4
153,119264,4
153,128733,4
601,81,4
601,111,4
601,208,4
601,353,1
601,413,4
601,456,3
601,61785,1
601,62403,2
601,63054,4
601,64214,3
601,64991,4
601,65002,3
601,65018,1
601,65657,1
601,66608,1
601,66902,4
601,68249,1
601,72836,4
601,75065,1
601,75820,1
601,78495,1
601,78496,1
601,79332,1
601,82917,3
601,98700,4
601,98707,1
601,112095,1
601,114254,1
601,115133,1
601,119577,1
601,120074,1
601,120114,1
601,120324,1
601,120339,3
601,120340,4
601,120941,4
601,123359,4
601,123406,1
601,123863,1
601,140866,4
601,149478,4
601,153197,4
601,188567,4
601,214346,4
1877,64230,1
2075,97795,4
2075,153197,1
2520,194663,3
2719,141265,4
2739,78615,2
2739,91532,3
2750,128426,4
3132,57686,3
3197,127052,3
3227,143763,2
3227,145114,3
3227,170021,4
3227,176774,1
3282,98296,2
3282,131936,3
3357,27638,4
3357,76815,4
3357,161817,4
3421,153198,4
3779,200495,2
3779,201599,4
3779,203498,3
3779,203512,3
3803,90609,3
3950,92378,1
3978,86217,3
4016,170143,4
4207,84070,3
4397,13582,1
4397,35651,2
4397,64500,3
4397,64733,2
4397,65597,3
4397,66633,2
4397,67899,1
4527,54951,4
4574,68261,4
4739,82735,1
5096,912,4
5096,49697,4
5096,53148,2
5096,54923,4
5096,55297,4
5138,66827,3
5168,138198,1
5286,153327,3
5586,45665,2
5586,48553,4
5586,49370,3
5624,47220,1
5650,148401,1
5650,165895,2
5671,2802,4
5671,6236,4
5671,32812,3
5671,49978,1
5671,50356,4
5671,50504,4
5671,50706,1
5671,54276,1
5671,56582,3
5673,74530,3
5673,94846,4
5700,231297,3
5722,92727,4
5765,153538,2
5995,75201,4
6008,203541,4
6092,153197,4
6177,77525,4
6177,77540,3
6259,68679,1
6259,76394,1
6259,82678,1
6259,83149,2
6259,90591,1
6259,95769,1
6259,97562,1
6259,98846,1
6259,99073,1
6259,141199,1
6259,171501,3
6259,174429,3
6259,178381,1
6259,183389,1
6259,184223,1
6309,49627,2
6339,35601,1
6339,38965,2
6339,46071,1
6339,46428,1
6339,46761,1
6339,46763,1
6339,46825,1
6615,148977,3
6636,35601,1
6671,130270,2
6681,51448,3
6686,46918,1
6729,94119,2
6737,45559,2
6739,233,2
6739,3055,3
6739,3177,3
6739,8463,3
6739,18422,3
6739,27743,4
6739,29902,3
6739,31085,4
6739,33622,4
6739,40628,4
6739,42997,4
6739,44165,4
6739,44238,4
6739,46519,4
6739,46947,4
6739,47106,4
6739,47416,4
6739,47548,2
6747,45038,3
6757,47947,4
6757,113523,3
6766,47408,4
6781,51348,2
6783,3039,1
6783,8160,1
6783,17068,2
6783,21822,1
6783,39561,2
6783,42632,1
6783,46897,1
6783,47345,1
6783,47380,1
6783,47436,2
6788,43018,1
6800,27634,1
6803,40622,2
6808,111,4
6808,413,1
6808,456,1
6808,57314,4
6808,70685,3
6808,108357,2
6808,153197,4
6808,177897,4
6808,213812,4
6808,216047,1
6808,216048,4
6808,216051,2
6808,216059,3
6808,216060,4
6808,218164,4
6808,221889,1
6808,221890,4
6808,231297,4
6810,44101,3
6810,47225,2
6810,47415,1
6811,43836,1
6822,13204,3
6835,31271,2
6838,32547,1
6838,43127,1
6838,46232,1
6838,47008,3
6843,30711,1
6844,47117,3
6844,47503,1
6848,9595,2
6850,44759,1
6853,13876,1
6858,41070,3
6859,100358,2
6862,257,2
6862,10215,1
6862,27718,1
6862,43192,1
6862,46075,1
6866,31501,4
6866,41012,3
6866,44102,1
6878,42960,1
6878,48096,1
6890,21329,1
6893,46143,1
6893,48207,1
6903,48284,1
6908,47807,1
6910,48285,1
6920,19350,2
6925,30,2
6925,43591,4
6925,48231,1
6928,48302,1
6931,48761,1
6935,24384,1
6938,39329,2
6945,35579,2
6945,55959,1
6945,57640,2
6945,137675,2
6947,48200,4
6961,46218,1
6961,48626,1
6961,48670,3
6964,47836,3
6982,48200,4
6989,48200,1
6989,48284,1
6995,8959,4
7004,3174,1
7004,41853,2
7004,48976,3
7006,80678,4
7009,19982,2
7009,24138,1
7009,27088,1
7009,27670,1
7009,39827,1
7009,44148,1
7009,48433,3
7012,21150,1
7016,47592,1
7018,18408,3
7018,34952,1
7019,16907,1
7025,48200,1
7037,48189,1
7058,48826,1
7066,24138,2
7066,48609,1
7069,48284,1
7074,48285,1
7079,46698,4
7079,47967,3
7084,42668,3
7085,49098,4
7096,31098,2
7101,36034,1
7101,48614,3
7101,48900,3
7109,28952,1
7109,41853,1
7110,3284,1
7110,47703,1
7115,41988,2
7120,47646,1
7126,17070,1
7126,44843,1
7126,49330,1
7127,47843,3
7128,49486,4
7132,4269,1
7132,49140,3
7135,49201,2
7135,49486,1
7151,48654,1
7151,49338,4
7157,3,3
7157,47909,1
7157,47970,2
7158,43961,2
7169,2272,1
7169,3990,2
7169,49311,1
7169,49414,2
7169,78932,1
7169,91293,2
7171,46759,3
7171,48648,2
7171,49223,4
7175,4270,2
7175,25406,2
7175,45916,3
7175,46660,2
7175,48675,2
7176,27743,4
7176,46344,1
7186,49361,1
7188,10541,3
7188,47132,2
7188,48650,3
7193,48285,1
7206,82,4
7208,48938,1
7229,71300,2
7229,71843,2
7231,49312,2
7240,36596,1
7240,43024,1
7240,48285,1
7243,48284,2
7245,48381,1
7288,37708,1
7298,37633,2
7306,9154,2
7322,49616,2
7329,35471,2
7334,49448,1
7344,45729,2
7344,49201,2
7344,49396,1
7344,49516,1
7344,49705,1
7344,49851,1
7367,44528,3
7367,83591,2
7379,30800,1
7379,47201,1
7385,27721,2
7389,29697,1
7389,36670,1
7389,40915,1
7389,46316,1
7389,48486,2
7389,49363,2
7389,49616,2
7389,49988,3
7407,46467,4
7423,46552,1
7440,38930,3
7443,50145,2
7445,30467,1
7453,4368,1
7453,50702,2
7461,49926,1
7462,25409,2
7464,35934,4
7464,44045,1
7464,47799,1
7464,51372,4
7484,48268,3
7490,1377,2
7491,35931,3
7491,38190,1
7491,43052,1
7491,49851,1
7495,3123,3
7495,40844,4
7495,43024,3
7495,49486,2
7514,29906,1
7522,28493,2
7522,50737,3
7530,31184,2
7534,2979,1
7534,39170,1
7534,46580,1
7534,47583,2
7540,46519,3
7543,38965,4
7543,51005,4
7544,38778,1
7547,41855,1
7553,44397,2
7559,32454,2
7559,44165,2
7589,49137,1
7594,16905,2
7594,48670,1
7594,51401,1
7597,48567,1
7597,51094,2
7598,46337,1
7598,50357,2
7598,51532,4
7598,51590,2
7598,51599,2
7614,16953,1
7614,48816,2
7614,78808,4
7623,33408,2
7623,53024,3
7623,53462,3
7623,53601,4
7630,48284,3
7632,43834,2
7633,46053,3
7637,3191,4
7639,7574,2
7639,49494,1
7652,42313,1
7653,38778,1
7657,42266,4
7657,52587,1
7665,51507,3
7673,38261,1
7676,27686,1
7676,42342,3
7676,52044,3
7684,51090,4
7685,46253,1
7685,48663,1
7685,49074,1
7685,50696,1
7685,52194,1
7685,52355,2
7685,52527,1
7685,52559,3
7687,12653,1
7687,50640,1
7723,51714,2
7728,47721,1
7728,51053,2
7728,51720,1
7728,51910,3
7728,52613,3
7731,20669,1
7731,51189,1
7734,47152,1
7734,51157,2
7739,3083,2
7739,49182,2
7745,47534,1
7745,49280,1
7747,53187,4
7755,49447,1
7755,52124,1
7764,43961,1
7773,20834,4
7783,49182,3
7783,51910,4
7783,52479,3
7787,51832,4
7789,20053,2
7789,32989,4
7789,35842,3
7789,38060,2
7789,39866,3
7789,45778,4
7789,47949,2
7789,49496,4
7789,51043,4
7789,52904,2
7789,53068,3
7789,57732,4
7807,48285,2
7821,51339,3
7821,51702,3
7841,31700,1
7841,53300,3
7858,25765,2
7858,33476,1
7858,39271,1
7858,49999,3
7858,53518,1
7859,38965,3
7866,25398,1
7866,53429,3
7873,51444,4
7880,52283,2
7884,3,1
7889,52169,3
7903,48745,3
7903,52873,2
7904,35220,1
7904,42674,1
7904,42677,1
7904,49957,1
7907,5984,1
7930,53856,4
7930,53963,3
7932,90120,3
7934,52137,4
7936,50838,1
7951,2847,4
7951,27721,2
7951,51774,4
7953,90139,1
7953,133564,2
7956,11524,3
7956,42212,1
7956,54983,2
7970,12046,2
7970,33645,1
7972,35218,1
7972,53300,4
7976,44035,1
7976,54057,3
7977,10804,2
7980,25406,1
7980,54044,1
7982,49499,4
7997,22671,4
8003,31027,3
8005,53968,2
8012,53849,3
8012,54054,2
8013,51778,1
8016,5984,2
8016,47038,1
8016,51897,3
8016,53266,3
8016,53722,2
8019,48285,4
8019,51911,4
8020,19416,1
8021,25395,3
8021,49852,2
8031,52613,2
8036,20834,3
8069,43588,1
8084,51692,1
8085,431,2
8087,44610,1
8087,53368,1
8093,50701,1
8094,48262,3
8094,54538,1
8159,25719,1
8159,36133,1
8159,38965,3
8159,53027,2
8162,51300,1
8162,55157,1
8169,54925,2
8176,251,1
8199,54615,2
8205,89440,1
8205,132491,1
8205,155365,2
8205,168641,1
8205,188328,3
8211,54364,2
8216,54784,1
8217,120307,3
8230,43602,1
8234,29962,1
8234,46727,1
8234,54844,1
8244,66671,1
8244,107330,2
8246,54501,1
8250,27614,1
8250,53021,1
8252,56723,1
8253,51623,2
8253,54126,2
8258,52837,4
8279,49999,1
8291,52569,1
8294,48327,1
8303,54373,2
8311,2938,2
8311,49885,1
8311,50251,2
8311,51598,1
8311,52951,2
8311,54624,4
8314,54943,1
8320,81301,2
8320,83786,4
8320,85024,4
8320,87153,3
8320,90883,4
8320,96885,4
8320,96893,4
8320,125621,4
8321,8890,1
8325,48841,1
8325,56173,4
8326,32764,4
8331,57447,4
8350,8804,2
8358,56151,2
8367,56686,3
8373,54260,1
8375,48298,2
8381,52873,2
8385,92692,1
8392,55322,2
8403,46253,4
8403,46266,1
8406,43965,1
8427,25400,3
8427,25411,1
8427,35220,1
8427,53436,1
8441,307,1
8441,38945,1
8441,43211,2
8442,44035,2
8442,51266,1
8442,54421,2
8442,56312,1
8442,56546,2
8442,56623,3
8442,56630,1
8459,46266,1
8471,6353,2
8471,50249,2
8471,56201,4
8471,56827,3
8471,56922,2
8480,257,1
8480,268,4
8480,353,2
8480,31334,3
8480,42677,3
8480,52918,1
8480,56685,3
8486,2847,4
8486,8591,4
8486,27721,4
8486,51560,3
8486,55532,4
8486,56035,3
8486,57001,4
8495,56303,4
8498,56708,3
8500,49104,2
8500,52818,4
8505,118535,2
8519,46253,2
8519,55653,1
8520,29962,1
8520,46727,1
8520,51630,1
8521,51765,4
8521,56739,3
8523,78558,3
8525,6263,1
8529,49,3
8529,164,3
8529,32536,3
8529,55484,3
8529,55541,3
8542,10771,1
8542,35931,1
8542,52313,4
8542,56542,2
8554,87999,4
8554,101725,3
8555,8463,1
8555,51650,1
8555,56840,1
8557,52668,2
8558,16566,3
8558,51333,1
8566,56177,3
8569,18286,2
8587,46011,2
8587,54638,1
8589,79737,1
8591,1871,1
8591,38945,2
8594,56410,4
8600,19350,1
8600,29992,3
8600,55560,1
8620,57672,3
8641,52115,1
8641,57749,3
8645,76916,2
8645,149399,1
8645,153197,3
8645,153208,4
8645,153217,1
8645,154090,4
8645,154652,4
8645,155656,3
8645,155811,1
8659,22255,4
8659,44539,3
8659,57296,1
8659,92224,1
8670,153206,3
8670,154206,2
8675,41282,1
8675,41821,1
8675,51780,1
8675,52829,2
8675,56364,1
8675,57872,1
8702,153199,4
8718,57129,3
8725,55078,2
8734,57640,1
8738,25352,1
8738,57151,1
8763,57296,1
8764,55168,1
8767,52801,1
8767,57544,1
8770,53215,1
8774,19881,1
8774,57107,2
8774,57658,3
8778,72006,2
8781,3191,1
8781,51340,2
8781,57645,2
8798,38346,1
8801,56433,1
8815,82789,3
8815,108960,3
8841,22695,3
8841,51777,3
8841,54842,4
8841,54901,2
8841,57574,3
8843,54548,1
8847,52759,2
8847,53045,1
8847,57667,1
8847,107804,1
8863,43526,1
8863,48786,3
8863,55104,3
8875,37612,2
8876,55530,1
8888,57158,2
8894,7726,1
8894,38965,4
8894,53215,1
8899,55563,4
8910,2888,1
8912,46370,1
8912,56951,1
8912,77829,2
8916,2938,1
8916,83864,1
8916,90594,4
8916,104717,1
8916,117345,3
8916,138195,4
8916,191914,1
8916,199690,1
8916,204060,4
8920,53965,2
8920,55083,3
8920,55578,2
8920,57215,3
8920,57375,1
8920,57816,1
8925,46755,4
8925,56764,1
8925,57876,3
8928,27434,2
8928,53045,3
8929,64773,1
8929,65546,1
8936,1531,1
8936,46370,2
8938,57118,3
8939,27094,1
8948,56987,3
8949,56764,1
8960,64325,2
8960,67072,1
8971,63593,2
8971,65671,3
8971,65969,4
8971,66045,3
8971,66753,3
8972,525,4
8973,61290,1
8979,60472,2
9000,63306,4
9000,65843,4
9000,66552,4
9001,65154,2
9010,63066,3
9010,65291,3
9014,60334,3
9014,60679,3
9014,66177,3
9034,64364,1
9044,60322,2
9044,60389,1
9044,61952,3
9044,64012,1
9044,64901,1
9046,209734,1
9053,60367,1
9059,63894,1
9065,63522,4
9065,65154,1
9074,65317,2
9078,61216,3
9085,64492,4
9092,77354,1
9092,98819,1
9097,61406,2
9116,62126,2
9116,63930,3
9116,64477,2
9116,65282,1
9116,66156,2
9116,68943,2
9117,62933,3
9117,64508,3
9117,65653,4
9120,61340,1
9124,61434,3
9124,68133,2
9124,68593,3
9124,68674,1
9124,71490,2
9124,113136,4
9124,122242,4
9125,66421,1
9135,413,4
9135,65657,1
9135,75652,1
9135,85022,1
9135,110332,4
9135,113177,4
9137,71082,4
9137,73002,4
9137,73029,4
9137,75705,4
9139,61351,2
9139,61353,3
9139,65997,2
9139,69864,3
9146,64738,1
9146,71690,1
9146,75071,2
9146,83797,2
9146,86010,3
9146,87768,1
9149,65653,1
9152,61196,2
9152,74300,2
9152,77581,2
9163,72299,4
9163,72300,4
9163,77588,4
9163,86144,4
9163,86218,4
9163,87237,4
9163,96685,4
9165,71767,1
9166,75304,2
9172,71271,3
9172,75383,1
9174,77446,3
9174,89985,4
9174,90668,2
9174,95674,3
9177,92790,2
9179,60393,4
9179,62412,2
9179,66328,3
9179,71326,3
9179,72177,1
9179,81652,2
9179,91285,2
9185,74664,1
9185,84942,2
9185,89971,4
9194,79929,3
9194,95360,2
9198,76926,1
9199,65809,3
9204,456,3
9204,48284,4
9206,73045,2
9206,74532,3
9206,84621,1
9206,89801,1
9213,68296,3
9213,74353,4
9213,78477,3
9213,82687,1
9213,87370,4
9213,92059,3
9213,104525,3
9213,116542,4
9213,117029,1
9213,118929,2
9213,119774,2
9213,119781,2
9215,63285,4
9215,73705,4
9215,76059,4
9215,94283,2
9219,84739,3
9219,85301,2
9219,89628,4
9220,112957,3
9221,64997,1
9221,77618,1
9222,91552,3
9222,99367,1
9224,90051,2
9226,107824,1
9227,75021,4
9229,78305,3
9229,82807,2
9229,98875,4
9230,93112,3
9230,105438,2
9230,106443,4
9238,72507,3
9238,80913,3
9238,85750,2
9238,90818,4
9238,96416,4
9238,111238,2
9238,114175,4
9238,116543,3
9238,117486,4
9246,81049,1
9248,82807,2
9249,85756,3
9251,73340,2
9253,115019,4
9255,48200,2
9255,48284,1
9258,72191,2
9258,85995,2
9258,101107,1
9261,84396,3
9262,110490,2
9264,81889,2
9265,60422,2
9265,63567,3
9265,71270,3
9265,76984,2
9265,91614,2
9265,94786,1
9265,107076,3
9265,108101,2
9266,130192,4
9267,76282,1
9267,95090,1
9267,109577,2
9268,65700,2
9268,99632,3
9268,112840,2
9268,123689,2
9269,86865,1
9270,100299,2
9275,77463,2
9275,77562,3
9275,79399,2
9275,80638,4
9275,81769,2
9275,81806,2
9275,82807,3
9275,127270,1
9284,71209,2
9284,118734,3
9292,69769,3
9292,110865,1
9293,79399,3
9295,74375,2
9295,88034,4
9297,61868,4
9297,64761,4
9303,92,1
9305,48284,2
9307,82859,1
9307,85577,2
9307,92072,1
9307,110094,1
9307,113402,3
9307,117129,3
9308,48200,2
9310,64895,4
9314,95339,3
9319,61609,2
9319,71905,3
9319,87758,2
9319,95102,1
9319,100487,3
9319,105452,3
9319,106860,2
9319,106890,3
9322,74040,1
9322,85042,2
9322,94610,2
9322,98194,4
9322,98872,1
9325,68261,1
9329,72089,1
9329,75350,2
9329,87191,2
9329,90540,3
9336,72122,4
9336,92372,3
9336,113249,3
9341,60631,1
9343,75652,4
9343,79332,1
9343,90883,1
9343,125056,1
9344,87618,2
9348,85038,2
9348,90518,1
9352,61136,1
9352,128539,3
9352,133806,1
9353,78309,3
9354,84071,4
9354,125247,1
9356,103922,1
9358,77383,4
9358,93616,3
9358,124261,4
9362,70038,2
9365,85518,4
9365,89984,3
9370,107980,1
9374,76722,1
9379,73801,2
9379,85542,1
9379,97238,4
9379,103618,1
9382,85181,2
9384,77584,3
9384,133289,3
9384,133420,3
9385,128025,4
9389,88119,2
9392,74488,2
9394,118879,1
9396,75020,3
9396,78427,2
9396,91580,1
9396,93017,3
9397,76433,1
9404,102415,3
9409,79882,3
9413,71413,2
9413,71991,4
9413,73642,2
9413,92131,2
9413,125216,3
9414,65808,1
9414,131039,4
9417,104517,2
9421,126747,1
9423,48285,1
9424,87347,4
9424,99776,4
9427,86039,4
9431,87871,4
9431,132095,1
9431,132305,1
9431,132307,1
9440,64379,4
9440,79042,1
9440,81854,1
9440,95321,2
9440,95324,2
9440,95669,1
9440,97286,2
9440,125529,3
9440,132582,3
9442,68993,3
9442,72073,2
9442,133398,1
9442,133541,1
9446,91293,4
9446,119181,2
9446,127663,2
9446,130225,4
9450,77582,3
9450,84746,3
9450,85995,4
9450,91511,3
9450,92631,1
9450,116123,1
9455,64427,2
9455,65518,2
9455,72344,2
9455,87165,2
9455,95534,2
9455,100542,1
9455,104523,4
9455,126433,2
9455,128177,3
9455,128707,2
9457,61268,1
9457,88124,1
9457,138264,2
9476,125174,4
9478,90442,3
9478,131823,3
9480,68416,1
9483,91562,2
9483,120486,3
9483,135731,4
9484,68261,4
9484,80879,3
9484,84616,2
9484,87066,1
9484,89859,1
9484,95173,2
9484,116484,1
9498,109968,3
9498,109985,1
9499,68261,3
9504,67772,4
9504,89342,3
9504,100260,3
9505,78091,3
9507,84886,4
9507,135852,4
9510,96014,4
9510,98717,4
9510,130528,4
9512,72169,2
9515,77102,1
9515,117170,3
9518,65002,1
9518,118268,3
9522,75282,1
9522,120099,2
9525,77108,2
9527,104119,1
9527,118380,1
9527,118804,2
9527,135012,1
9533,111721,2
9535,97949,3
9536,129845,4
9544,64043,3
9544,77377,4
9546,64519,2
9547,92679,2
9547,112074,2
9547,124222,3
9547,134344,3
9548,90818,3
9548,91969,1
9552,94427,1
9562,70981,3
9562,81171,2
9565,89545,1
9565,99855,2
9565,100342,3
9565,126586,1
9567,75071,2
9567,131806,2
9571,74939,4
9573,64706,2
9573,111850,3
9574,65220,4
9574,76915,4
9574,81927,4
9574,81994,4
9574,85059,4
9574,96895,4
9574,107387,4
9578,81541,2
9578,103512,3
9579,68191,2
9580,69256,3
9580,92003,3
9580,129870,4
9582,85183,1
9582,134938,4
9591,108862,1
9595,71434,3
9599,80230,2
9604,137281,1
9606,60720,3
9606,74842,4
9606,84704,2
9606,89974,4
9606,100423,3
9606,112708,4
9606,112820,4
9606,116164,4
9607,102994,2
9607,133621,3
9609,68586,3
9618,118952,3
9621,92727,3
9624,80638,3
9624,80711,4
9627,103317,2
9631,128134,4
9638,88182,3
9641,90042,3
9648,80865,2
9648,104698,4
9649,106389,2
9652,60256,2
9652,68078,3
9652,96964,1
9652,117360,1
9652,117969,2
9652,136974,1
9656,71391,4
9656,111305,4
9656,135268,4
9657,85041,3
9657,86275,1
9657,86942,2
9657,89974,4
9657,95201,4
9657,100703,3
9657,101732,3
9657,103353,2
9657,104321,4
9657,112106,3
9657,117003,1
9657,124916,4
9657,135084,2
9661,77928,1
9661,90609,1
9663,117433,2
9665,116480,3
9665,116484,4
9665,135782,4
9668,64373,4
9668,66565,4
9668,69137,3
9668,85800,2
9668,96090,3
9668,101933,4
9668,102293,1
9668,137301,4
9673,75681,2
9675,72135,4
9676,163808,2
9677,173526,4
9678,112989,1
9682,81054,3
9682,87735,1
9683,96973,2
9685,66191,2
9685,68703,4
9685,72152,4
9685,106979,2
9686,70301,1
9686,79332,3
9686,120427,1
9692,102693,4
9692,136870,3
9696,61124,2
9696,89506,4
9696,90362,1
9696,91193,4
9696,95393,4
9696,99100,4
9696,107616,4
9696,115680,3
9696,119039,3
9696,119833,3
9696,121285,1
9696,124491,1
9696,131308,3
9696,131324,3
9696,136898,3
9696,137196,3
9696,137920,2
9699,73517,2
9699,92266,4
9699,102271,2
9704,111,1
9704,137177,1
9709,79697,1
9709,120424,1
9711,82351,1
9711,83132,3
9711,83509,2
9711,89981,2
9711,101750,2
9717,65002,1
9717,68447,3
9717,89657,3
9717,99988,2
9721,60441,4
9721,72641,2
9721,79962,4
9721,80537,4
9721,81048,2
9721,86180,2
9721,125566,1
9721,137131,4
9721,138075,2
9721,138184,1
9725,73269,2
9725,124222,2
9730,108826,2
9730,130264,1
9732,120236,1
9749,72048,4
9749,73863,3
9749,75586,3
9749,76066,1
9749,142196,2
9758,84146,1
9759,69769,4
9759,94827,3
9759,117974,3
9759,133619,4
9759,136601,2
9760,60957,2
9760,62218,2
9760,65444,3
9760,76562,1
9760,96891,2
9760,130223,3
9760,133447,3
9760,135282,2
9763,84207,2
9765,101994,3
9765,109566,2
9768,79665,4
9770,68080,1
9770,85064,2
9770,117842,1
9770,129818,2
9770,134926,2
9778,63712,2
9781,94978,4
9783,79007,3
9783,93070,2
9783,97247,4
9783,101425,2
9783,116513,3
9783,118526,4
9783,152554,1
9783,156406,1
9783,157487,3
9783,157980,4
9788,80756,1
9788,102570,1
9801,82811,2
9801,119347,3
9804,63930,1
9804,82601,1
9804,85995,3
9807,61392,1
9807,80229,1
9807,96655,2
9809,135106,2
9809,143708,3
9812,64124,2
9812,65537,3
9812,65787,2
9812,69262,4
9812,101863,3
9812,102486,3
9812,116128,3
9812,118430,2
9812,132432,2
9812,134863,3
9812,141080,2
9815,68261,3
9815,116480,4
9817,103054,4
9817,141401,4
9817,143430,3
9822,72128,1
9822,90405,3
9822,132440,2
9822,141995,1
9828,66781,2
9828,99735,2
9836,72707,4
9837,142114,1
9837,145822,1
9837,145869,2
9839,87879,1
9843,139935,4
9848,136636,2
9849,83804,1
9851,76006,1
9854,78262,1
9854,96533,2
9858,83065,2
9861,85936,4
9861,133367,2
9862,135418,3
9863,61903,2
9863,89938,3
9863,117200,4
9864,60367,1
9864,117998,2
9864,119078,1
9866,67819,4
9871,98569,4
9873,91646,2
9889,77604,3
9891,76212,2
9891,98152,3
9893,102310,2
9898,72600,3
9898,72787,1
9900,61617,3
9900,72699,4
9900,89321,4
9900,132315,2
9900,142525,2
9901,92541,4
9917,87138,4
9919,119647,4
9921,99184,3
9923,141746,2
9926,96601,2
9926,132416,3
9927,81382,1
9927,95578,1
9927,96202,2
9927,116128,1
9927,116135,1
9927,132432,1
9927,134296,2
9927,137828,2
9927,147762,1
9928,75073,4
9928,75842,4
9932,48284,3
9936,89653,2
9936,138136,2
9939,77249,3
9950,65741,4
9950,98509,1
9950,134323,3
9950,147839,1
9954,84,4
9954,150,1
9954,308,4
9954,376,4
9954,517,4
9954,626,3
9954,66183,3
9954,82912,1
9954,85024,4
9954,135234,3
9954,153197,1
9961,49,1
9965,65659,3
9965,141452,2
9968,164,1
9968,517,3
9971,62499,4
9971,98700,4
9971,153198,1
9971,153203,4
9975,74994,3
9975,98377,4
9978,84004,3
9988,144666,3
9989,75151,4
9989,135165,4
9990,69268,4
9990,71649,2
9990,92509,3
9990,99630,4
9990,131903,3
9990,133292,4
9990,134960,4
9995,236,1
9995,531,3
9995,602,1
9997,33,1
9997,166,1
9997,517,4
9997,531,1
10000,73666,4
10000,96655,3
10001,84141,4
10002,69568,2
10002,77989,4
10006,82500,4
10006,118687,4
10006,132042,4
10006,137069,4
10006,147152,4
10006,147659,2
10006,148561,3
10008,71544,2
10008,132416,1
10009,103181,2
10010,78578,3
10010,99786,4
10010,117156,2
10010,134344,3
10011,86276,1
10017,117237,2
10022,99890,2
10022,102527,3
10023,137447,1
10026,119554,3
10026,146808,1
10026,147169,1
10026,149097,2
10032,73965,1
10032,82444,2
10032,101926,1
10032,132634,3
10032,144217,1
10038,141658,4
10038,144402,4
10039,146826,1
10041,136474,1
10042,85758,1
10043,97682,4
10051,99511,3
10056,63930,1
10056,65282,4
10056,70628,4
10059,119580,4
10059,140505,2
10060,69725,2
10060,87191,2
10060,97540,3
10060,98701,3
10060,133762,3
